SDG Sold To Party;Ship To;SDG Sold To Party Name;Ship To Party;Country Code;SDG S/O Number;Material;Purchase order item;Order Qty;RequestDeliveryDate;OTX Date Created;Order Type;Surface;Delivered Qty;Thickness;Created By;In Production Qty;Final Qty;Status Description;Reason;Ncode
A2057708;A2057848;vosLED GmbH;vosLED GmbH;DE;1000633523;542PTD025NRDUMMY1;20;12000;03.08.2026;24.04.2026;MTO;2R;0;0.25;SE.MILLER;0;0;;;N10493 TBA
A2039443;A2039443;Vinco;Vinco;ES;1000641807;542PTE100NH0024;10;3000;10.08.2026;17.06.2026;MTO;2H;0;1;M.HAMIDI;0;0;;;N17839
0001043376;0001043376;Ve-Ca Srl;Ve-Ca Srl;IT;1000642432;542PTL050NH0004;20;15000;10.08.2026;19.06.2026;MTO;2H;0;0.5;SE.MILLER;17000;0;;;N8579
0001043376;0001043376;Ve-Ca Srl;Ve-Ca Srl;IT;1000642432;542PTL050NH0004;30;15000;07.09.2026;19.06.2026;MTO;2H;0;0.5;SE.MILLER;0;0;;;N8579
0001043376;0001043376;Ve-Ca Srl;Ve-Ca Srl;IT;1000642432;542PTL050NH0006;40;15000;10.08.2026;19.06.2026;MTO;2H;0;0.5;SE.MILLER;17000;0;;;N8577
0001043376;0001043376;Ve-Ca Srl;Ve-Ca Srl;IT;1000642432;542PTL050NH0006;50;15000;07.09.2026;19.06.2026;MTO;2H;0;0.5;SE.MILLER;0;0;;;N8577
0001005038;A2057214;VANIKO O.O.D.;VANIKO O.O.D.;BG;1000638876;542PTY040NH0019;10;1000;27.07.2026;29.05.2026;MTO;2H;0;0.4;F.SISIGNANO;0;0;;;N17163
0001005038;A2057214;VANIKO O.O.D.;VANIKO O.O.D.;BG;1000638876;542PTY040NH0018;30;1500;27.07.2026;29.05.2026;MTO;2H;0;0.4;F.SISIGNANO;1400;0;;;N17164
0001005038;A2057214;VANIKO O.O.D.;VANIKO O.O.D.;BG;1000638876;542PTY040NH0017;50;1000;27.07.2026;29.05.2026;MTO;2H;0;0.4;F.SISIGNANO;0;0;;;N17165
0001005038;A2057214;VANIKO O.O.D.;VANIKO O.O.D.;BG;1000638876;542PTY050NH0022;70;1000;27.07.2026;29.05.2026;MTO;2H;0;0.5;F.SISIGNANO;12400;0;;;N17167
0001005038;A2057214;VANIKO O.O.D.;VANIKO O.O.D.;BG;1000638876;542PTY050NH0026;90;1500;27.07.2026;29.05.2026;MTO;2H;0;0.5;F.SISIGNANO;0;0;;;N17168
0001005038;A2057214;VANIKO O.O.D.;VANIKO O.O.D.;BG;1000638876;542PTY050NH0025;110;2000;27.07.2026;29.05.2026;MTO;2H;0;0.5;F.SISIGNANO;0;0;;;N17169
0001005038;A2057214;VANIKO O.O.D.;VANIKO O.O.D.;BG;1000638876;542PTY050NH0024;130;1500;27.07.2026;29.05.2026;MTO;2H;0;0.5;F.SISIGNANO;0;0;;;N17170
0001005038;A2057214;VANIKO O.O.D.;VANIKO O.O.D.;BG;1000638876;542PTY050NH0023;150;1000;27.07.2026;29.05.2026;MTO;2H;0;0.5;F.SISIGNANO;1200;0;;;N17171
0001030643;0001036500;Tyco Electronics Polska Sp. z o.o.;TYCO Electronics Polska Sp. z.o.o.;PL;1000632773;542PTE030NH0062;10;1500;20.07.2026;19.04.2026;MTO;2H;0;0.3;C.SCHNELL;2000;0;;;N15801
0001030643;0001036500;Tyco Electronics Polska Sp. z o.o.;TYCO Electronics Polska Sp. z.o.o.;PL;1000633285;542PTE030NH0062;10;1500;14.09.2026;26.04.2026;MTO;2H;0;0.3;C.SCHNELL;1500;0;;;N15801
0001030643;0001036500;Tyco Electronics Polska Sp. z o.o.;TYCO Electronics Polska Sp. z.o.o.;PL;1000642202;542PTE100NH0014;10;1000;14.09.2026;18.06.2026;MTO;2H;0;1;C.SCHNELL;0;0;;;N14335
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610050;542PTH020NR0168;90;2500;17.08.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;2500;0;;;N14879
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610050;542PTH020NR0168;100;2500;21.09.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14879
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610050;542PTH020NR0168;110;2500;19.10.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14879
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610050;542PTH020NR0168;120;2500;16.11.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14879
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610051;542PTH020NR0164;60;2500;06.07.2026;12.05.2026;MTS;2R;0;0.2;J.BARBAUD;0;2766;;;N14805
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610051;542PTH020NR0164;70;1250;17.08.2026;12.05.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14805
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610051;542PTH020NR0164;80;2500;14.09.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14805
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610051;542PTH020NR0164;90;2500;19.10.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14805
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610052;542PTH020NR0169;70;2500;17.08.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;1900;0;;;N14880
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610052;542PTH020NR0169;80;2500;14.09.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14880
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610052;542PTH020NR0169;90;2500;19.10.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14880
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610052;542PTH020NR0169;100;2500;16.11.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14880
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610053;542PTH020NR0165;70;2500;06.07.2026;12.05.2026;MTS;2R;0;0.2;J.BARBAUD;0;2740;;;N14804
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610053;542PTH020NR0165;80;1250;17.08.2026;12.05.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14804
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610053;542PTH020NR0165;90;2500;14.09.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14804
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610053;542PTH020NR0165;100;2500;19.10.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14804
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610054;542PTH025NR0091;40;1250;06.07.2026;12.05.2026;MTS;2R;0;0.25;J.BARBAUD;600;639;;;N14800
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610070;542PTH025NR0093;80;2500;06.07.2026;12.05.2026;MTS;2R;0;0.25;J.BARBAUD;0;2422;;;N14802
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610070;542PTH025NR0093;90;2500;17.08.2026;12.05.2026;MTS;2R;0;0.25;J.BARBAUD;0;2485;;;N14802
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610070;542PTH025NR0093;100;2500;14.09.2026;21.06.2026;MTS;2R;0;0.25;J.BARBAUD;0;0;;;N14802
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610071;542PTH025NR0094;80;2500;06.07.2026;12.05.2026;MTS;2R;0;0.25;J.BARBAUD;0;2477;;;N14803
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610071;542PTH025NR0094;90;2500;17.08.2026;12.05.2026;MTS;2R;0;0.25;J.BARBAUD;0;0;;;N14803
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610071;542PTH025NR0094;100;2500;14.09.2026;21.06.2026;MTS;2R;0;0.25;J.BARBAUD;0;0;;;N14803
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000610234;542PTH025NR0092;50;1250;17.08.2026;21.06.2026;MTS;2R;0;0.25;J.BARBAUD;0;0;;;N14801
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000613779;542ATY030NA0105;150;3000;06.07.2026;12.05.2026;MTS;2B;0;0.28;J.BARBAUD;0;5601;;;N16340
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000613779;542ATY030NA0105;170;6000;10.08.2026;12.05.2026;MTS;2B;0;0.28;J.BARBAUD;0;0;;;N16340
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000613779;542ATY030NA0105;190;6000;10.08.2026;12.05.2026;MTS;2B;0;0.28;J.BARBAUD;0;0;;;N16340
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000613779;542ATY030NA0105;210;10000;31.08.2026;21.06.2026;MTS;2B;0;0.28;J.BARBAUD;0;0;;;N16340
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000613779;542ATY030NA0105;230;10000;28.09.2026;21.06.2026;MTS;2B;0;0.28;J.BARBAUD;0;0;;;N16340
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000613779;542ATY030NA0105;250;6000;16.11.2026;21.06.2026;MTS;2B;0;0.28;J.BARBAUD;0;0;;;N16340
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000616720;542PTH020NR0175;30;1250;24.08.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N15004
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000617276;542PTH040NR0057;40;2500;24.08.2026;21.06.2026;MTS;2R;0;0.38;J.BARBAUD;0;0;;;N17382
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000617829;542PTH020NR0172;30;1250;17.08.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14988
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000617830;542PTH020NR0174;20;1250;17.08.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N15003
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000617836;542PTH025NR0095;20;2500;14.09.2026;21.06.2026;MTS;2R;0;0.25;J.BARBAUD;0;0;;;N14991
A2044422;A2044422;TruFlex Sp. z o.o.;TruFlex Sp. z o.o.;PL;1000623583;542PTH020NR0173;20;1250;17.08.2026;21.06.2026;MTS;2R;0;0.2;J.BARBAUD;0;0;;;N14989
0001034641;0001034641;Tratos Cavi Germany GmbH;Tratos Cavi Germany GmbH;DE;1000643372;542PTZ020NR0022;10;4600;05.10.2026;30.06.2026;MTO;2R;0;0.2;LUCIE.SAADE;0;0;;;N17115
0001025818;A2062567;Tranter International AB;Tranter International AB;SE;1000636207;542ATL050NA0037;10;3000;27.07.2026;13.05.2026;MTO;2B;0;0.5;M.HAMIDI;0;0;;;N16842
0001025818;A2062567;Tranter International AB;Tranter International AB;SE;1000636209;542ATL060NA0148;10;3000;27.07.2026;13.05.2026;MTO;2B;0;0.6;M.HAMIDI;19630;0;;;N17322
0001025818;A2062567;Tranter International AB;Tranter International AB;SE;1000636210;542ATL040NA0178;10;3000;27.07.2026;13.05.2026;MTO;2B;0;0.4;M.HAMIDI;19550;0;;;N16843
0001025818;A2062567;Tranter International AB;Tranter International AB;SE;1000636211;542ATL050NA0219;10;10000;27.07.2026;13.05.2026;MTO;2B;0;0.5;M.HAMIDI;19790;0;;;N17321
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000595895;542PTB0103R0001;80;2000;20.07.2026;07.04.2026;MTO;2R;0;0.1;ADRIAN.RAFI;0;1863;;;N13941
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000595895;542PTB0103R0001;90;2000;10.08.2026;21.05.2026;MTO;2R;0;0.1;ADRIAN.RAFI;278;2322;;;N13941
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000595895;542PTB0103R0001;100;2000;14.09.2026;26.06.2026;MTO;2R;0;0.1;ADRIAN.RAFI;0;0;;;N13941
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;250;5000;13.07.2026;05.05.2026;MTO;2R;0;0.15;GRACE.BECKER;0;5303;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;270;5000;13.07.2026;19.05.2026;MTO;2R;0;0.15;GRACE.BECKER;0;5057;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;290;5000;03.08.2026;02.06.2026;MTO;2R;0;0.15;GRACE.BECKER;0;5112;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;310;5000;24.08.2026;02.06.2026;MTO;2R;0;0.15;GRACE.BECKER;0;0;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;330;5000;24.08.2026;18.06.2026;MTO;2R;0;0.15;GRACE.BECKER;0;0;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;350;5000;24.08.2026;18.06.2026;MTO;2R;0;0.15;GRACE.BECKER;0;0;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;370;5000;07.09.2026;18.06.2026;MTO;2R;0;0.15;GRACE.BECKER;0;0;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;390;5000;14.09.2026;18.06.2026;MTO;2R;0;0.15;GRACE.BECKER;0;0;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;410;5000;21.09.2026;18.06.2026;MTO;2R;0;0.15;GRACE.BECKER;0;0;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000597915;542PTY0153R0001;430;5000;05.10.2026;18.06.2026;MTO;2R;0;0.15;GRACE.BECKER;0;0;;;N11839
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000623343;542PTB0153R0001;30;18000;20.07.2026;01.04.2026;MTO;2R;0;0.15;ADRIAN.RAFI;0;17139;;;N12819
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000623343;542PTB0153R0001;40;18000;20.07.2026;01.04.2026;MTO;2R;0;0.15;ADRIAN.RAFI;13000;5165;;;N12819
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000623343;542PTB0153R0001;50;18000;10.08.2026;26.05.2026;MTO;2R;0;0.15;ADRIAN.RAFI;19000;0;;;N12819
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000623343;542PTB0153R0001;60;18000;14.09.2026;26.05.2026;MTO;2R;0;0.15;ADRIAN.RAFI;6000;0;;;N12819
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000623343;542PTB0153R0001;70;18000;28.09.2026;26.06.2026;MTO;2R;0;0.15;ADRIAN.RAFI;0;0;;;N12819
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000623346;542PTY0103R0001;30;2000;13.07.2026;01.04.2026;MTO;2R;0;0.1;ADRIAN.RAFI;950;2182;;;N15944
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000623346;542PTY0103R0001;50;2000;02.11.2026;19.05.2026;MTO;2R;0;0.1;ADRIAN.RAFI;0;0;;;N15944
A2056842;A2056842;Tmax Sibiu s.r.l.;Tmax Sibiu s.r.l.;RO;1000635912;542ATY0301A0001;10;5000;13.07.2026;10.05.2026;MTO;2B;0;0.3;ADRIAN.RAFI;0;0;;;N10626
A2059059;A2059059;Tenglong Polska Sp. z.o.o.;Tenglong Polska Sp. z.o.o.;PL;1000612430;542PTH015NR0029;60;3000;03.08.2026;03.06.2026;MTO;2R;0;0.15;SE.MILLER;3250;0;;;N9347
A2059059;A2059059;Tenglong Polska Sp. z.o.o.;Tenglong Polska Sp. z.o.o.;PL;1000612430;542PTH015NR0029;70;5000;24.08.2026;24.06.2026;MTO;2R;0;0.15;SE.MILLER;1100;0;;;N9347
A2059059;A2059059;Tenglong Polska Sp. z.o.o.;Tenglong Polska Sp. z.o.o.;PL;1000612438;542PTH015NR0112;60;4000;03.08.2026;03.06.2026;MTO;2R;0;0.15;SE.MILLER;0;6947;;;N16673
A2059059;A2059059;Tenglong Polska Sp. z.o.o.;Tenglong Polska Sp. z.o.o.;PL;1000612438;542PTH015NR0112;70;3000;24.08.2026;24.06.2026;MTO;2R;0;0.15;SE.MILLER;230;0;;;N16673
A2059059;A2059059;Tenglong Polska Sp. z.o.o.;Tenglong Polska Sp. z.o.o.;PL;1000632824;542PTH040NR0063;20;2000;06.07.2026;20.04.2026;MTO;2R;0;0.4;SE.MILLER;2400;0;;;N17722
0001025885;0001025885;TEN Tolerie Emaillerie Nantaise;TEN Tolerie Emaillerie Nantaise;FR;1000618304;542PTL010NR0065;10;5000;06.07.2026;20.01.2026;MTO;2R;0;0.1;J.BARBAUD;230;4246;;;N9137
0001025885;0001025885;TEN Tolerie Emaillerie Nantaise;TEN Tolerie Emaillerie Nantaise;FR;1000642104;542PTL010NR0031;10;10000;17.08.2026;17.06.2026;MTO;2R;0;0.1;LUCIE.SAADE;11900;0;;;N3850
0001025885;0001025885;TEN Tolerie Emaillerie Nantaise;TEN Tolerie Emaillerie Nantaise;FR;1000642104;542PTL010NR0032;20;20000;17.08.2026;17.06.2026;MTO;2R;0;0.1;LUCIE.SAADE;21400;0;;;N3851
0001035754;0001035754;Technoform Glass Insulation Italia;Technoform Glass Insulation Italia;IT;1000632313;542PTE009NRDUMMY2;10;20000;24.08.2026;17.04.2026;CON;2R;0;0.09;MA.SCHNEIDER;25400;0;;;N8484 TBA
0001035754;0001035754;Technoform Glass Insulation Italia;Technoform Glass Insulation Italia;IT;1000636650;542PTE009NR0009;30;3000;13.07.2026;25.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8728 IT
0001035754;0001035754;Technoform Glass Insulation Italia;Technoform Glass Insulation Italia;IT;1000636650;542PTE009NR0013;50;5000;13.07.2026;25.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N6347 IT
0001035754;0001035754;Technoform Glass Insulation Italia;Technoform Glass Insulation Italia;IT;1000636650;542PTE009NR0007;70;7000;13.07.2026;25.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8483A IT
0001035754;0001035754;Technoform Glass Insulation Italia;Technoform Glass Insulation Italia;IT;1000639144;542PTE009NRDUMMY2;10;20000;27.07.2026;02.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8484 TBA
0001035754;0001035754;Technoform Glass Insulation Italia;Technoform Glass Insulation Italia;IT;1000639154;542PTE009NRDUMMY2;10;20000;10.08.2026;02.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8484 TBA
0001035754;0001035754;Technoform Glass Insulation Italia;Technoform Glass Insulation Italia;IT;1000643238;542PTE009NR0015;10;3000;06.07.2026;24.06.2026;MTO;2R;0;0.09;MA.SCHNEIDER;3300;0;;;N8730 IT
0001035754;0001035754;Technoform Glass Insulation Italia;Technoform Glass Insulation Italia;IT;1000643238;542PTE009NR0016;30;2000;06.07.2026;24.06.2026;MTO;2R;0;0.09;MA.SCHNEIDER;2400;0;;;N17114 IT
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633695;542PTE009NRDUMMY2;10;20000;17.08.2026;24.04.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8484 TBA
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633698;542PTE009NR0040;30;5000;20.07.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N4424
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633698;542PTE009NR0013;50;5000;20.07.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N6347
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633698;542PTE009NR0048;70;10000;20.07.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N14465
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633701;542PTE009NR0040;30;6000;13.07.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N4424
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633701;542PTE009NR0013;50;4000;13.07.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N6347
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633701;542PTE009NR0048;70;10000;13.07.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N14465
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633702;542PTE009NR0040;30;10000;03.08.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N4424
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633702;542PTE009NR0013;50;5000;03.08.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N6347
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000633702;542PTE009NR0048;70;5000;03.08.2026;02.07.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N14465
0001005033;0001005033;Technoform Glass Insulation GmbH;Technoform Glass Insulation GmbH;DE;1000636648;542PTE009NRDUMMY2;10;20000;24.08.2026;15.05.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8484 TBA
A2007367;A2007367;TECHNOFORM GLASS INSULATION;TECHNOFORM GLASS INSULATION;US;1000635626;542PTE009NRDUMMY2;10;19000;20.07.2026;10.05.2026;MTO;2R;0;0.09;J.BARBAUD;0;0;;;N9586 TBA
A2007367;A2007367;TECHNOFORM GLASS INSULATION;TECHNOFORM GLASS INSULATION;US;1000635627;542PTE009NRDUMMY2;10;19000;31.08.2026;10.05.2026;MTO;2R;0;0.09;J.BARBAUD;0;0;;;N9586 TBA
A2036754;A2037735;Technoform Edge Bond Solutions Sing;TECHNOFORM EDGE BOND SOLUTIONS Sing;SG;1000596416;542PTE009NR0006;30;15000;06.07.2026;12.06.2026;MTO;2R;0;0.09;MA.SCHNEIDER;38280;0;;;N13682
A2036754;A2037735;Technoform Edge Bond Solutions Sing;TECHNOFORM EDGE BOND SOLUTIONS Sing;SG;1000596416;542PTE009NR0005;50;5000;06.07.2026;12.06.2026;MTO;2R;0;0.09;MA.SCHNEIDER;8500;0;;;N13685
A2036754;A2037735;Technoform Edge Bond Solutions Sing;TECHNOFORM EDGE BOND SOLUTIONS Sing;SG;1000638767;542PTE009NRDUMMY2;10;20000;27.07.2026;28.05.2026;MTO;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8484 TBA
A2036754;A2037735;Technoform Edge Bond Solutions Sing;TECHNOFORM EDGE BOND SOLUTIONS Sing;SG;1000642675;542PTE009NRDUMMY2;10;20000;24.08.2026;22.06.2026;MTO;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8484 TBA
A2055552;A2055552;Technoform Edge Bond Solutions Pola;Technoform Edge Bond Solutions Pola;PL;1000636651;542PTE009NR0006;30;2000;13.07.2026;19.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;2000;0;;;N8482A
A2055552;A2055552;Technoform Edge Bond Solutions Pola;Technoform Edge Bond Solutions Pola;PL;1000636651;542PTE009NR0009;50;6000;13.07.2026;19.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8728
A2055552;A2055552;Technoform Edge Bond Solutions Pola;Technoform Edge Bond Solutions Pola;PL;1000636651;542PTE009NR0005;70;2000;13.07.2026;19.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8134A
A2055552;A2055552;Technoform Edge Bond Solutions Pola;Technoform Edge Bond Solutions Pola;PL;1000636651;542PTE009NR0007;90;8000;13.07.2026;19.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8483A
A2055552;A2055552;Technoform Edge Bond Solutions Pola;Technoform Edge Bond Solutions Pola;PL;1000636651;542PTE009NR0068;110;2000;13.07.2026;19.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N16003
A2055552;A2055552;Technoform Edge Bond Solutions Pola;Technoform Edge Bond Solutions Pola;PL;1000639155;542PTE009NRDUMMY2;10;20000;17.08.2026;02.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8484 TBA
A2055552;A2055552;Technoform Edge Bond Solutions Pola;Technoform Edge Bond Solutions Pola;PL;1000643488;542PTE009NRDUMMY2;10;20000;14.09.2026;26.06.2026;CON;2R;0;0.09;MA.SCHNEIDER;0;0;;;N8484 TBA
A2064932;A2064932;TE CONNECTIVITY MOROCCO;TE CONNECTIVITY MOROCCO;MA;1000632739;542PTE014NH0008;10;2000;12.10.2026;19.04.2026;MTO;2H;-2137;0.14;C.SCHNELL;0;2137;;;N17139M MA
A2064932;A2064932;TE CONNECTIVITY MOROCCO;TE CONNECTIVITY MOROCCO;MA;1000637466;542PTE014NH0008;10;8000;06.07.2026;25.05.2026;MTO;2H;0;0.14;C.SCHNELL;0;5724;;;N17139M MA
A2064932;A2064932;TE CONNECTIVITY MOROCCO;TE CONNECTIVITY MOROCCO;MA;1000637469;542PTE014NH0012;10;2000;06.07.2026;22.05.2026;MTO;2H;0;0.14;C.SCHNELL;0;0;;;N17710M MA
0001005037;0001036119;TE Connectivity Germany GmbH;TE Connectivity Germany GmbH;DE;1000611998;542PTE014NH0008;170;1300;06.07.2026;10.04.2026;CON;2H;0;0.14;C.SCHNELL;0;0;;;N15771M
